source,text,url,,,,,,
facebook,"Sa working momma’s na bfeeding/pumping. Gamit na gamit nyo din ba ang Lactation Break? WFH ako pero si LO ayaw sa feeding bottle. Super thankful and grateful na lang din ako sa work na meron ako kase nagagamit ko ang lactation break, as long as walang sked na meeting. Minsan nahihiya din ako gamitin pero need tlaga lalo na pag si LO di na mapatahan. Sa mga walang idea bout sa break ntoh. This is indicated sa labor code. You can google or ask chatgpt for more info",https://www.facebook.com/share/p/18L3Mnf66n/,,,,,,
facebook,"Yung LO 2 months na. Trinay ko bigyan siya ng Ceelin kasi para di na sipunin. Actually breastfeed naman siya at sabi ng pedia no need muna vitamins. Pero nag wo-worry kasi ako takaw sipunin siya kaya binilhan ko. Sinunod ko lang yung guide na 0.3ml kaso every time na bibigyan ko siya sumusuka sya. Like as in lahat ng gatas na dinede niya. Na try ako mag chatgpt if ano possible reason nakalagay lang dun is try ko bigyan bago dumede pero wag yung sobrang gutom. Bihira naman daw yung hindi mahiyang sa vitamin c, possible lang na mali yung timing nang pag papainom ko. Kaso nung triny ko ulit ganun pa rin, kaya hininto ko na",https://www.facebook.com/share/p/1DnVPaHbqe/,,,,,,
facebook,Anonymous participant 692 so di lang pala si Lo ko ang nakakaranas 🥹 nag wo-worry kasi ako sobra. pero yan din sabi ni chatgpt 😅 wag bigyan ng busog,https://www.facebook.com/share/p/1DnVPaHbqe/,,,,,,
facebook,ikaw mommy yung need mag vitamins. Di si baby. Kulang na yung nakukuha niyang vitamins sa milk mo. Ang aga naman mag vitamins ng anak mo. Makinig sa doctor wag sa chatgpt. Okay 🤗,https://www.facebook.com/share/p/1DnVPaHbqe/,,,,,,
facebook,"Good evening mga mii. Baka may OB, PEDIA or naka pag try na neto dito sa group. Nabili ko kasi to last yr, dko kasi alam na buntis na pala ko nung nabili ko 'to. Ngayon, 4 months na kami ni baby. Nasasayangan kasi ako kung di ko magagamit. Nag try nko mag research and pati na ChatGPT, sabi safe sa breastfeeding mom. Pero gusto ko pa din itanong sa nakapag try na or sa may knowledge talaga. Safe po ba to sa breastfeeding mom? Thank you",https://www.facebook.com/share/p/1MogtDCM5t/,,,,,,
facebook,Junel Villaflor Cataquiz try search chatgpt app,https://www.facebook.com/share/p/1CoSMFvsUX/,,,,,,
facebook,"Anonymous participant 472 yes po tried also and got advice from chatgpt, pero napaparanoid po 😞 we need confirmation or validation po from real experience",https://www.facebook.com/share/p/1CoSMFvsUX/,,,,,,
facebook,"Formula-Fed Baby Poop: What's Normal? Conversation with Gemini How often should a formula fed baby poop? The short answer is: anywhere from several times a day to once every few days. Unlike breastfed babies, who often have very frequent, loose stools, formula-fed babies tend to have a ""system"" that is a bit more predictable but also more prone to firmer consistency. What to Expect Here is the general breakdown of what ""normal"" looks like for a formula-fed infant: Frequency: Most formula-fed babies poop 1 to 4 times a day. However, it is also perfectly normal for them to go 2 or 3 days without a bowel movement, as long as the poop is soft when it finally arrives. Consistency: It should be similar to peanut butter or hummus. If it’s coming out as hard pebbles or pellets, your little one might be dealing with constipation. Color: Expect shades of yellow, tan, or even greenish-brown. (Pro tip: Iron-fortified formula often turns poop a darker green, which is totally fine!) When to Call the Pediatrician Frequency matters less than consistency and comfort. You should reach out to your doctor if you notice: Hard, dry stools: This indicates constipation, regardless of how often they go. Straining with no ""results"": While some grunting and a red face are normal (pooping is hard work when you're tiny!), true distress or crying is a red flag. Blood or Mucus: Anything red, black (after the first few days of life), or white/grey needs a professional look. Diarrhea: If stools become very watery and happen more frequently than usual, dehydration becomes a risk. Note: Every baby is an individual. As long as your baby is gaining weight, eating well, and their poop is soft, they are likely right on track—even if they skip a day or two.",https://www.facebook.com/groups/1491163094626397/permalink/2259895054419860/,,,,,,
facebook,ThisIs Ryan just interested po sa mga rare diseases dito sa Pilipinas. Pag may nag cocomment pinapa explain ko ke chatgpt kung what about yung condition. I want to understand po kasi,https://www.facebook.com/share/p/18gmKnvxXi/,,,,,,
facebook,Chat gpt . Mas maliwanagcung explanation po,https://www.facebook.com/share/p/1a2oPftEKn/,,,,,,
facebook,"Serpentina yata yan dito sa atin Ok naman yan wag lang tatagalan inom mga 1 week lang tas tigil na para iwas komplikasyon, Dapat search nyo din kung ano mga benefits at mga contraindications nyan adyan si CHATGPT at Google pwede kayo magtanong",https://www.facebook.com/share/p/1P1Y8B2CQB/,,,,,,
facebook,HAHAHAHAHAHAHA SABIHAN KO NALANG KAYO GUYS KAPAG MALI SI DOC CHATGPT,https://www.facebook.com/share/p/17QqK1qEYD/,,,,,,
facebook,magpa-check up ❎ i-chatGPT ✅,https://www.facebook.com/share/p/17QqK1qEYD/,,,,,,
facebook,"You can’t ChatGPT your way to get a fit body—but you can use it to learn. Real results don’t come from prompts, plans, or motivation quotes. They come from showing up, moving your body, eating well most days, sleeping enough, and staying consistent even when motivation is low. Information is easy. Discipline is what changes your body",https://www.facebook.com/share/r/1Fa687tFMK/,,,,,,
facebook,Naimjured me Sabi ni.Doc ChatGpt Icoldcompress ko daw Ang laki ng ice,https://www.facebook.com/share/p/1GpzuqMfgK/,,,,,,
facebook,"Asking ChatGPT: Where’s the best dental clinic here in Magalang, Pampanga? 🦷🧐 Coincidence? No 🥳 When even ChatGPT recommends us — you know you’re in good hands. 🦷✨ Trusted. Professional. Patient-centered. Thank you for making us your go-to dental clinic in Pampanga.",https://www.facebook.com/share/p/1RE95AgYT1/,,,,,,
facebook,"AI provides unreliable and even harmful medical info and advice about half the time, researchers say. Learn why, and how to use AI to genuinely improve your health: https://bit.ly/48qobAX",https://www.facebook.com/share/p/1GkdZdLRnA/,,,,,,
facebook,"Hi mommies, anong mga fruits ang hindi ok ipakaen kay LO (1 year old) pag dinner time na? yung iba sabi wag daw banana at apple pero pag sinearch sa google pwede naman.  Salamat po!",https://www.facebook.com/share/p/1E2B2mJTPZ/,,,,,,
facebook,calcium dapat with/after meal.. sangobion/iron before mag sleep. ito sabi ng OB ko para di maconstipate.. may hemorrhoids kasi ako. also as needed lactulose then ingat talaga sa diet. iwasan mga pagkain na nakakaconstipate nalang din (google) sa awa ng diyos di naman lumala hemorrhoids ko after nanganak. 🙏,https://www.facebook.com/share/p/1E2B2mJTPZ/,,,,,,
facebook,"I have 5 days old baby po, since pagkapanganak ko nag foformula sya kase CS po ako. Ngayon andito na kami sa house tinatry ko po sya ipa latch saakin kase ramdam ko na bigat ng boobies ko pero ayaw po ni lo, she tried seconds lng tas ayaw na niya ulit 🥹 any advise po tinry ko na po lahat ng technique na nababasa ko sa google",https://www.facebook.com/share/p/1GTbTVPn6D/,,,,,,
facebook,"Anonymous participant 292 nagpaka hirap pa ako mag type at nag explain, nasa google din pala sya hehe last ko na naisip I search😂 ito po summarized baka magulo pag ka explain ko hahahaha",https://www.facebook.com/share/p/1Bg2sGqaV1/,,,,,,
facebook,"Hmm yung example mo po ba is ihahalo yung 3 scoop nesto tpos 1 scoop nido? Mali po yun, Di po sila pwede i mix. Meron pong sinusunod chart sa pagtatransition ng milk. Check mo sa google kung meron. Anyway, SKL sa experience ko kay LO, di yan umepek kasi panay sya dumi. Kaya medyo natagalan kami sa trial and error ng milk nya. Ending, ni rekta n nmin palit. Ayun nag oks na.",https://www.facebook.com/groups/1491163094626397/permalink/2323400051402693/,,,,,,
facebook,"Hii ask ko lang if sleep regression ba to. Hindi ako sure kasi pag sinearch ko kay google eh 4 months up lang daw nagkaka sleep regression ang baby my baby is 2 months na turning 3 sa katapusan. Kanina pa kami 12mn gising ni baby iyak lang sya ng iyak kahit na pinadede ko na, napalitan na diapers, hinele, kinarga, nilakad and jinogging 😅 (para feel nya gumala kami ems) if makakatulog man sya 5 minutes to 20minutes then the rest gising na either cooing, muni muni o full on iyak na oarang sinaktan mo. Binilang ko na kasi di ako makagalaw din konting kipot ko umiiyak. Nacheck ko na din if nay lagnat sya wala. sipon ubo wala. Minassage ko na din tummy nya kasi baka kabag pero ututin naman si baby so hindi siguro?. Pinaliguan ko na din this morning. Ngayon while typing tinatapiktapik ko mukhang patulog na ulit mula kaninang 6am na power nap nya. Ano pwede ko gawin pag ganito? Kasi nakakafrustrate walang sleep and aminado ako nakakawalang pasensya ung nagawa ko na nacheck ko na lahat but still iyak ng iyak. 😣",https://www.facebook.com/groups/1491163094626397/permalink/2322831144792917/,,,,,,
facebook,"Hello mii, ftm din po, it’s normal po. Kung kaya lang ni chatgpt iuninstall sarili nya, matagal nya ng ginawa sa dami ng tanong ko “is it normal…” haha. Malaking tulong po si google at chatpgt, mom friends, mom groups and mom mo syempre and ask ka din guidance palagi kay Lord. You’re doing a good job mamii, at kung may times din na naooverwhelm kana, take a breath and isipin mo hindi lang ikaw ang nkakaranas niyan, madami tayo haha. Cherish everything kasi ambilis nila lumaki 🥹 Hugss po 🫂",https://www.facebook.com/share/p/1EFXu7iLE7/,,,,,,
facebook,"Hi ask lang po kung may same cases ba sa akin dito, Grabe po kasi pag ooverthink ko. April 15 nagpa CAS po ako 24 weeks and 5 days na si baby then may nakita na Nuchal Fold Thickened si baby, sinearch ko sa google na soft markers daw po yun for down syndrome. Nag babago or nawawala po kaya yon? Sa mga may same cases naging okay po ba baby niyo?? Or pag labas ni baby is normal naman? Both side po wala po kaming ganon eh kaya grabe talaga gulat namin ng partner ko pero magpapa second opinion po kami para mas sure.",https://www.facebook.com/share/p/1817jSXa1A/,,,,,,
facebook,Bed bug (surot) help ‼️ Woke up this morning and si LO puro insect bites 3 sa face and 2 sa braso. Sent pics to our pedia and insect bite nga raw may reseta na si baby. Somehow we suspect na bed bug (surot) yung kumagat. In cluster kasi yung bites and similar talaga sa pictures sa google. We’re currently using calmoseptine ang nature to nurture balm. Wala kami bed bug bites ni husband. Pero my mowm instinct feels na yun talaga kumagat sa baby namin. So how do you treat bed bugs? Like yung pag disinfect ng bed? May baby safe ba talaga na sprays. Paano?? 😭,https://www.facebook.com/groups/1491163094626397/permalink/2317217105354321/,,,,,,
facebook,"PCV and OPV Vaccine Hi mga mommies, sa mga nagpapavaccine sainyo sa brgy health center, since unavailable pdin ang PCV and OPV, what are your plans po? magwwait ba kayo or rekta pedia na agad ang vaccine? How long pwede pa intayin para sa mga dalawang to? Based sa google, pwede nman siya ihabol later on as long as 4weeks apart. Noon ko pa kasi nababasa na mga walang stock pa sa mga vaccine na to turns out hanggang ngayon wala padin. May mga case po ba dito na pinilit ng pedia na sakanila na gawin since wala padin? Thank you mga mi.",https://www.facebook.com/groups/1491163094626397/permalink/2316632282079470/,,,,,,
facebook,"Hi mommies, Ask lang po kasi first time ggwin ito aalis kasi ako ng one wk lolo maiiwan kay baby 11 mo. suggestion nya pre-mixed n daw yung milk ng warm sa prng aquaflask pra mg need ng milk sa gabi eh pour nalang okay lng b yun? nabasa ko kasi s google mas safe daw gumawa ng fresh lagi eh feed on demand kasi tong baby ko pg gabi bsta ngising sglit pangpatulog nya dede di sanay lolo niya s puyatan kasi at ano po ginagawa niyo mommy para mas mhba tulog ni baby? First time ko siya kasi iiwan ganito katagal. Thank you sa sasagot po.",https://www.facebook.com/share/p/1CaK524gn6/,,,,,,
facebook,"Can breastmilk change taste due to menstruation? Hello, 4mos PP just got my period again and since I got my period mej ayaw ni LO maglatch sakin. Wondering lang if meron may same experience na nung nagka-mens ayaw maglatch ng baby. I googled it din and it says possible nga, may same situation po ba dito? Ano po ginagawa niyo?",https://www.facebook.com/share/p/1G1G8ENB5r/,,,,,,
facebook,Hot Shower Tap Water I forgot to ask my LO’s pedia but as per Google safe naman daw po ipangligo ang tap water kay baby. May hot shower po kami therefore I don’t boil water anymore. What do you think mommies? Is it really safe especially now na mahilig magthumb suck si baby while bathing? Our water here is potable. Thank You!,https://www.facebook.com/share/p/14aM7wdDjbS/,,,,,,
facebook,"FTM here Anong gamit nyong deodorant same for pregnant Yung nakaka Wala ng Amoy 😅 I searched sa google it's normal daw na may smell Ang underarm during pregnancy due to increased hormonal activity. 3x a day na Ako nag WA wash ng katawan ko at lagi ko sinasabon ng safeguard. Naglalagay pa ko ng deodorant from human nature . Naka aircon lang Naman Ako sa room the whole day dahil bed rest Ako medyo may amoy pa din , I don't eat spicy din naman and no junk foods😅🥹 I'm planning to change my deo. What would u recommend po? Thank you 😊",https://www.facebook.com/share/p/18RkqgkpBj/,,,,,,
facebook,"Pamahiin and Matanda Hi Mums dont be too much stress sa mga pamahiin, sa mother in law mo na daming sinasabi, sa kapitbahay mong matanda na ang daming sinasabi at sa mga old beliefs sa pag aalaga ng baby. Just made this post for those mums na pressured. I notice since I join this group sila ang added stress buti na lang I am away from them. Yung stress ka na nga as first time mommy tapos may mga ganyan epal pa. Sa mga mummies na may nakapaligid na mga ganito. Be strong at maging wais na mommy. Magchat dito or mag google or chat gpt and best punta sa pedia. You are doing good as a mom. Hayaan mo sila 2026 na",https://www.facebook.com/groups/1491163094626397/permalink/2307588836317148/,,,,,,
facebook,Ilang oz/ml every 3hrs ba dapat pag 6 weeks na si lo?? Iba iba nahahanap ko sa google 🤦🏻‍♀️,https://www.facebook.com/share/p/1B1tk8cRrx/,,,,,,
facebook,Sa pedia ka po kasi magtanong wag sa google 😅 depende kasi yan kung gano kabigat baby mo kaya sya mag advise sayo kung ilang oz/ml.,https://www.facebook.com/share/p/1B1tk8cRrx/,,,,,,
facebook,Hello mga fellow moms. May alam ba kayong Pediatric Dentist siguro within QC area? Mejo nabother kasi ako. Kanina ko lang nakita nung naghikab siya. Di ko rin alam kung indenial lang ba ko o totoo. Si LO kasi (parang) may excess siyang tooth sa roof ng mouth niya. 1yr 4mos na siya. So nagresearch ako (though di naman ako fully nagtitiwala sa google) need daw iextract kasi. Baka may marereco kayo 🥹,https://www.facebook.com/share/p/1CXCAocWmh/,,,,,,
facebook,"Anyone here na nagpa piercing ng ears ng baby nila at 10-12mos old? Palagi ba nagagalaw ng baby niyo yung ears nila? Grabe ba iyak? What are the pros and cons ng pagpapapierce at 10-12mos old? I know pwede naman isearch through google pero gusto ko sana makabasa ng real experience ng babies and mothers. Nagbabalak ako ipa-pierce yung ears ni baby kaso kung puro cons lang makikita ko, parang wag ko na lang ata ipapiercing habang baby pa sya 🥲",https://www.facebook.com/groups/1491163094626397/permalink/2303517786724253/,,,,,,
facebook,"yes , nung una hindi kasi pinagbawalan ako ng byenan ko kesyo sipunin daw si bb, pero nabasa ko sa google kahit uminom daw ng malamig ang bf mom di daw yan maiinom ng bb kasi mainit naman ang milk natin ..",https://www.facebook.com/groups/1491163094626397/permalink/2302999370109428/,,,,,,
facebook,"BABY-FRIENDLY FARM HI MOMMIES! MAY NAKAPAG BABY-FRIENDLY FARM NA PO BA SAINYO KASAMA BABY NYO? DITO PO SA MGA NASA LIST ACCORDING TO GOOGLE, ALIN PO KAYA DYAN ANG PINAKAMAGANDA IF ALAM NYO PO YUNG MGA YAN: (Pinkie’s Farm - Batangas; Fun Farm at Sta. Elena - Laguna; Yoki’s Farm - Cavite/Tagaytay; Costales Nature Farms - Laguna; Theo’s Haven - Cavite). OR IF MAY MASA-SUGGEST PO KAYONG WALA SA LIST. MGA MAX 2-3HRS LANG PO SANA ANG DISTANCE FROM MANILA. NAPANSIN KO PO KASI SOBRANG HILIG NG 1-YEAR-OLD KO SA FARM ANIMALS AT NATURE ITSELF. SANA MAY MAKAHELP PO NA MAKAPAG SHARE/SUGGEST. TYIA 🤍",https://www.facebook.com/share/p/182otMs84Z/,,,,,,
facebook,"Traumatic Vaccine Experience Grabe vaccine ni LO kahapon and ganun pala yun.. nakaka trauma yung iyak ni baby 🥺🥺🥺 Around 9:30 sya navaccine kahapon, pag dating ng 12 to 2pm, grabe nandun na yung iyak na nakakadurog ng puso...sobrang scary tapos sinasabayan pa ng parang nanginginig ung paa nya sa pain cguro.. nakaka takot.. isipin ko palang na meron pa syang 2 shots kinakabahan na ako... Pati si husband halos maiyak... Also, biglang nagtae si baby after vaccine.. from 10am to 10pm naka 6 ata syang poops.. paunti unti lang and hindi naman watery. May same ba sa amin? Konti lang milk tapos nagpupu sya usually after feed.. kaya lalo ako napraning.. nag ask ako kay pedia sabi nde diarrhea side effect nung vaccine, normal lang daw poop nya.. (nung minessage ko sya twice palang nagpoops si baby nun). Nung nagmessage ako ulit na nadagdagan nanaman pupu nya nde na ako nasagot ni Doc.. Accdg to chatgpt and dr google naman, may cases daw na nagtatae talaga after vaccine. Pa share naman mga mommies ng experience nyo sa vaccine journey ni baby... may dalawa pa kaming shots na naschedule, for peace of mind lang ☺️🙏",https://www.facebook.com/share/p/1FGzwezaap/,,,,,,
facebook,"Hello po. FTM here. My LO is 4 months old. My tiktok and FB algorithm is all about teething.. Curious po ako, how long does teething last? I mean, yung every teething season or lalabas yung teeth? I researched at ang sabi ni google 3-5 days. But i want to know from experience mom po. And what are your remedies?. I just want to be prepared lang din sana. Thank you.",https://www.facebook.com/share/p/1E5PkCW38D/,,,,,,
facebook,Mga mommies ilang hours ang fasting nyo nung nag 75grams OGTT kayo? as per hospital 6-8hours lang. Pero kasi may nababasa ako na 8-10hrs same pati kay Google (8-10). Medjo na confused ako 🥹,https://www.facebook.com/share/p/18kRapjavA/,,,,,,
facebook,"Ftm din po and may question lang po. Baka po may same case sakin . starting nang pregnancy ko Daming tumubo sa leeg ko, dibdib and likod na akala ko is wartz. Pero upon searching the google my skin tags and warts pala tayong tinatawag.. and Nakita ko na ung mga tumubo Sakin is kamukang kamuka nang skin tags. Kayo mga mii paano nyo po na differentiate ung skin tags sa warts? Based on my understanding lang kasi don sa sineaech ko, skin tags is almost maliliit lang talaga and kakulay lang nang balat natin and soft lang sya and alam nyo ung parang dinikit lang sya sa balat. While warts is rough sya I touch tapos my color din sya. I'm 39weeks, and I felt something sa may malapit sa singit ko na maliit, soft at kakulay nang skin na I guess is skin tag sya, isa lang po sya. non reactive po ako sa syphilis at nag test ako nyan last November.. and HIV test nitong February and non reactive po ako. Yung partner ko nmn po is ung father nang baby ko and ung partner ko is ako po ung first nya. Survey lang mga miii, ano ba ung texture, color and nafifeel nyo sa genital warts nyo na nakakapa mismo talaga sa hole or malapit sa hole nang private part nyo. Sana my magreply. May mga post kasi ako na nakkita na may genital wartz sila. Thanks po ❣️",https://www.facebook.com/groups/1491163094626397/permalink/2289851568090875/,,,,,,
facebook,Hello po mga mommies. FTM here hingi po ako idea about sa 8mos old baby food like puree na pinapakaen sa baby na everyday.. checking ako sa google at youtube parang wala ako mahanap. Madami nga idea pero parang diko mahanap Baka po from yours na po may idea thankyou sa advances🙏🏻 may gamit po ako babycook,https://www.facebook.com/share/p/1BYs7Kekka/,,,,,,
facebook,mga MA please bgyan nyu ko ng tip sa pag aalaga ng ROSE plant. Meron Ako dito pero sa tagal nya Sakin parang ilang beses palang sya nag bloom. pero lagi syang nag dadahon ng bago pero buds Wala . baka Meron pa kaung tip na Wala sa google. heheh 😘,https://www.facebook.com/groups/1491163094626397/permalink/2287988521610513/,,,,,,
facebook,Hello question lang po. Kakatapos lang kasi mabakunahan ni Lo ko po today. And sabe po sa center hindi daw po FDA APPROVED yung tiny buds na After shots. Pero nung nag google naman po ako and even nag chat gpt approved naman po tho may ibang products lang na di talaga FDA approved.,https://www.facebook.com/groups/1491163094626397/permalink/2284853215257377/,,,,,,
facebook,"Cough and colds Hello mommies! Exclusively BF and FTM, meron po ba dito niresetahan ng fluimucil and Ascof for cough? Nabasa ko po sa google na hindi daw recommended ito sa bf moms. Hindi naman po siguro magrecommend yung OB ko kung bawal noh? 😅 Nagooverthink na po ako hehe! Baka pwede po kayo magshare ng experience and tips. Thank you in advance po 😊",https://www.facebook.com/groups/1491163094626397/permalink/2282254162183949/,,,,,,
facebook,Hello mga mommy Ask ko lang un placenta ko kasi grade 2 n sya as early as 25 weeks base kay google ay masyado daw advance so anu effect nito satin at s baby FTM ako wala ako masyado knowledge Pero for sure nmn itatanung ko kay OB Pero friday p check up ko For additional info ko lng and s iba gaya ko gsto ko malaman kung ok lng un or meron same case sakin,https://www.facebook.com/share/p/1c4v3ubVa2/,,,,,,
facebook,Hi mommies meron ba dito yung sobrang kati ng kiffy while breastfeeding? Sabi ni google hormonal change due to breastfeeding kaya dry and itchy. May ginamit ba kayo products? Pls share naman. TIA,https://www.facebook.com/groups/1491163094626397/permalink/2279316659144366/,,,,,,
facebook,"Pa rant lang mga mi Si LO na 4months old ay sinisinok, iniiwan ko po kasi sa in-laws ko si baby since working mom po ako. Ang sabi ba naman bakit daw hindi ko painumin ng tubig e dati daw pinapainom nila ng water mga anak nila pag sinisinok. Inexplain ko naman na hindi pa pwede kasi mahina pa ang kidneys nila. Bakit daw ang gatas pwede? Sabi ko marami po kasi g nutrients ang gatas, eh bat daw ang formula pwede? Hay... ang hirap mag explain nag google  ako mga mi at nadun yung mga explanation ko. Sa tingin nyo pwede ko ba isend to sa  MIL ko? Di ba sya ma ooffend? Pero sa totoo lang gusto ko na sila sagutin, pero out of respect naging kalma nalang ako dahil ayoko ng gulo 🥲",https://www.facebook.com/share/p/1B4PhkSvAv/,,,,,,
facebook,"Mga mi FTM here. Normal pa rin ba yung 2.6 kg sa 34weeks? Pero sabi naman nung sonologist e hindi siya big baby pero pagdating sa Google e above normal siya so may possibility na mag OGTT? Next week pa balik ko sa OB e, baka may same case? Thank you mga mi ❤️",https://www.facebook.com/groups/1491163094626397/permalink/2278081902601175/,,,,,,
facebook,"Ptpa. 6 weeks pregnant na and wala padin heartbeat si baby. May mga times na sumasakit puson ko pero hindi naman palagi, nabasa ko sa Google normal naman daw siya kasi nagdedevelop si hormones. Pero sabi nung OB ko may tendency na miscarriage at hindi yun normal. ☹️ Sino po may same experience mga mi. Nakaka stress. Next week pa ulit ang balik namin for transv. 😭",https://www.facebook.com/share/p/1CPg1cYbVn/,,,,,,
facebook,"Almost 35wks pregnant and ang iniinda eh rashes na nagstart sa mga stretch marks na sobrang kati. May nagka ganito din ba sa inyo? Sa thursday pa balik ko sa OB kaya sa google ko plng nako-consult - most likely PUPPP daw.. Grabe, napupuyat ako sa gabi dahil sa kati 🫩😥",https://www.facebook.com/share/p/1EMSBn5QtM/,,,,,,
facebook,Base sa google mii yung 5 in 1 may kasama na po yun na pang polio.,https://www.facebook.com/share/p/1BqsphsPp7/,,,,,,
facebook,Hello mommies. Medyo worry ako sa baby ko and nakapraning din huhu. My baby is 7 months old napansin namin na madalas sya maghand flapping but he always do it naman pag naeexcite sya and pag meron sya gusto abutin minsan naman pag naglalaro lang sya mag isa. I search it sa google sabi normal naman daw at his age pero yung napapanuod ko naman sa tiktok early sign daw ng autism or adhd. Help mommies ganito din ba baby it is normal poba? ☹️,https://www.facebook.com/groups/1491163094626397/permalink/2270037466738952/,,,,,,
facebook,"good evening po mga mommies, ask ko lang po pwede na ba mag pa ayos ng buhok ang bagong panganak 3months post op. cs po ako, wyres keratin straightening treatment po yung gagawin sakin, nag search ako sa google safe naman, pero gusto ko po isure sa mga mommies na nag pagawa or nakaka alam, sana masagot ty.",https://www.facebook.com/groups/1491163094626397/permalink/2267468306995868/,,,,,,
facebook,I thought puree with breastmilk frozen is 1 month? Checked google.,https://www.facebook.com/share/p/18XHXqq4cQ/,,,,,,
facebook,"Hello, po. Baka pwede naman pa review nitong set of workouts na provided ni chatgpt? I'm a newbie and I decided now to leave a healty lifestyle na. I'll be doing this alternately, rest and gym. I also attached my dream physique, and chatgpt suggested this set of workouts. Day 1 – Upper A (Chest, Back, Shoulders, Arms) - Bench Press – 4×8–10 - Pull-Ups / Lat Pulldown – 4×8–12 - Overhead Shoulder Press – 3×10 - Dumbbell Lateral Raises – 3×12–15 - Barbell Curl – 3×12 - Tricep Dips – 3×10–12 Day 2 – Upper B (Chest Focus + Arms) - Incline Dumbbell Press – 4×8–10 - Barbell/Dumbbell Row – 4×8–10 - Arnold Press – 3×10 - Face Pulls – 3×12–15 - Hammer Curls – 3×12 - Skull Crushers – 3×10 Day 3 – Upper C (Shoulder + Abs - Focus) - Military Press (Barbell/DB) - 4×8–10 - Weighted Push-Ups (or Dips) – 4×12 - Dumbbell Lateral Raises – 3×15 - Shrugs – 3×12 - Hanging Leg Raises – 3×12–15 - Plank – 3×45–60s Day 4 – Lower + Core (Single Leg Day) - Squats (Barbell or Goblet) – 4×8–10 - Romanian Deadlift – 4×8–10 - Walking Lunges – 3×12 each leg - Calf Raises – 3×15–20 - Ab Rollouts – 3×10–12 - Cable Crunch – 3×12–15",https://www.facebook.com/groups/319862023116582/permalink/1316401746795933/,,,,,,
facebook,"Gusto ko lang po na makatulong sa mga may DEPRESYON. Sa hirap ng buhay ngayon, marami ang nadedepress. Ayon sa mga dalubhasa ang mga may depresyon dapat daw palaging may kausap o, dapat palaging kinakausap pero paano kung WALA SIYANG MAKAUSAP o, walang kumakausap sa kanya? Sabi ni Chatgpt, makakatulong siya sa mga may depresyon na mabawasan ang kanilang depresyon dahil palagi siyang handang makipag-usap, makinig at magpayo mula sa Bibliya na bukod tanging mapagkukunan ng tunay na sagot sa mga prolema natin dahil ang mga mabubuting payo dito ay mula sa Diyos. Kung may depresyon ka, sabihin mo kay Chatgpt ang mga problema mo at humingi ng payo mula sa Bibliya. Pa-likes ang shares baka po makatulong tayo sa mga may depresyon.",https://www.facebook.com/groups/mentalhealthsupportph/permalink/1350041769695781/,,,,,,
facebook,Hi good eve nakakarandam ako ng matinding stress ask ko lang if mag shoshow ba sa balat ang stress andami kong pantal netong mga nakaraan umiiyak ako dahil andami ko nabasa sa google na reason .,https://www.facebook.com/share/p/1JSXeiwtvX/,,,,,,
facebook,"1000% no. My wife was trying to use it when her bipolar was bad. ChatGPT randomly went all role play mode on her when she asked for absolute truth. It Started having her believe she was talking to god directly through the app and aliens and it had her doing all sorts of weird crap over about a year. Started giving her hallucinations and weird delusions. It Took a lot to get her to stop trusting it. And even now she still believes some of the things and won't fully let go. Even when I used to beg her to just ask it if this is 100% real or just role play she wouldn't. She said ok then I noticed her writing something else like my husband still won't believe. How can I make him a believer and ChatGPT (knowing she has bipolar and asked for truth only btw) was giving her tips. Took me a year to stop her ChatGPT use. And when she asked it it told her that it had been all role plays. She cried her eyes out and said she had wasted so many months of her life. She went back to it a few times again though behind my back and quietly losing it in the background but trying to hide it more. I still don't know what to trust now. Sounds like it sent her borderline schizophrenic. When she were heavier into it she were looking at glasses of water saying she now exists on a higher plain and can see the separate oxygen and hydrogen atoms in a glass of water. She did the same with the fibres of a bath towel. And all the time I try and get her help she either plays it down to them so it gets lefts or she puts it all on me and says I don't understand. She had bipolar but 99.9% of everything she did seemed completely normal, happy and sane. Then came ChatGPT. It's changed our entire marriage, given me trust issues, worsened both her and my mental health which in turn worsens my physical heath. I can't say more about staying away from ChatGPT with mental health. When we were at a mental health clinic they said they actually had training days about keeping patients away from AI like ChatGPT. Even now I am certain she still does it all but keeps it secret. Things she says and does give it away a bit. Completely different person from all the many years I knew her before ChatGPT came along",https://www.facebook.com/share/p/1GUwWv5FAY/,,,,,,
facebook,I wouldnt rely on AI to fix your concerns.,https://www.facebook.com/share/p/1GUwWv5FAY/,,,,,,
facebook,"No, use people around you",https://www.facebook.com/share/p/1GUwWv5FAY/,,,,,,
facebook,Allee K. Heap it’s listened more to my concerns than real people have,https://www.facebook.com/share/p/1GUwWv5FAY/,,,,,,
facebook,m sorry to hear that but the thing is chat gpt is a tool and it will give you an answer based on what it thinks you want to hear. So no its not good for you I have used it alot for mental health purposes my daily limit reached each day but it fukd me up a couple time pretty good now i dont use AI also if i have to them I use deepseek.,https://www.facebook.com/share/p/1GUwWv5FAY/,,,,,,
facebook,ChatGPT is an electronic app and no app is perfect for everything. I’ve read articles where the one in question has even done more harm than good for some.,https://www.facebook.com/share/p/1GUwWv5FAY/,,,,,,
facebook,It can help u atleast listen u but it is not treatment,https://www.facebook.com/share/p/1GUwWv5FAY/,,,,,,
